index		a[]	+	b[]	=	c[]
33939		897	+	678	=	0
33940		254	+	114	=	0
33941		279	+	391	=	0
33942		378	+	651	=	0
33943		988	+	786	=	0
33944		667	+	707	=	0
33945		484	+	530	=	0
33946		56	+	964	=	0
33947		195	+	18	=	0
33948		625	+	924	=	0
33949		679	+	376	=	0
33950		686	+	608	=	0
33951		326	+	823	=	0
33952		924	+	50	=	0
33953		290	+	837	=	0
33954		186	+	358	=	0
33955		932	+	519	=	0
33956		371	+	890	=	0
33957		848	+	394	=	0
33958		548	+	12	=	0
33959		528	+	260	=	0
33960		305	+	984	=	0
33961		435	+	409	=	0
33962		675	+	586	=	0
33963		207	+	922	=	0
33964		45	+	489	=	0
33965		20	+	3	=	0
33966		991	+	5	=	0
33967		59	+	500	=	0
33968		138	+	51	=	0
33969		800	+	858	=	0
33970		237	+	262	=	0
33971		371	+	415	=	0
33972		695	+	871	=	0
33973		789	+	216	=	0
33974		438	+	832	=	0
33975		305	+	101	=	0
33976		367	+	782	=	0
33977		520	+	566	=	0
33978		727	+	726	=	0
33979		523	+	508	=	0
33980		34	+	265	=	0
33981		666	+	445	=	0
33982		738	+	90	=	0
33983		594	+	180	=	0
33984		347	+	416	=	0
33985		855	+	17	=	0
33986		548	+	991	=	0
33987		206	+	581	=	0
33988		0	+	228	=	0
33989		718	+	288	=	0
33990		334	+	440	=	0
33991		63	+	966	=	0
33992		469	+	908	=	0
33993		508	+	120	=	0
33994		204	+	295	=	0
33995		134	+	599	=	0
33996		546	+	124	=	0
33997		425	+	934	=	0
33998		817	+	551	=	0
33999		290	+	745	=	0
34000		728	+	41	=	0
34001		497	+	384	=	0
34002		401	+	970	=	0
34003		355	+	984	=	0
34004		879	+	535	=	0
34005		404	+	180	=	0
34006		29	+	652	=	0
34007		11	+	800	=	0
34008		347	+	811	=	0
34009		710	+	95	=	0
34010		370	+	230	=	0
34011		120	+	237	=	0
34012		883	+	577	=	0
34013		648	+	607	=	0
34014		386	+	868	=	0
34015		899	+	361	=	0
34016		345	+	463	=	0
34017		309	+	96	=	0
34018		506	+	111	=	0
34019		668	+	506	=	0
34020		348	+	776	=	0
34021		318	+	291	=	0
34022		283	+	843	=	0
34023		980	+	922	=	0
34024		393	+	347	=	0
34025		750	+	507	=	0
34026		457	+	722	=	0
34027		329	+	677	=	0
34028		470	+	313	=	0
34029		535	+	590	=	0
34030		111	+	544	=	0
34031		638	+	342	=	0
34032		613	+	90	=	0
34033		955	+	890	=	0
34034		152	+	421	=	0
34035		920	+	778	=	0
34036		239	+	808	=	0
34037		548	+	317	=	0
34038		127	+	878	=	0
34039		34	+	171	=	0
34040		47	+	547	=	0
34041		565	+	276	=	0
34042		969	+	292	=	0
34043		2	+	159	=	0
34044		314	+	659	=	0
34045		526	+	685	=	0
34046		854	+	571	=	0
34047		114	+	751	=	0
34048		838	+	273	=	0
34049		876	+	100	=	0
34050		523	+	628	=	0
34051		48	+	576	=	0
34052		40	+	663	=	0
34053		958	+	90	=	0
34054		331	+	180	=	0
34055		862	+	69	=	0
34056		172	+	779	=	0
34057		633	+	154	=	0
34058		609	+	179	=	0
34059		538	+	835	=	0
34060		849	+	584	=	0
34061		678	+	754	=	0
34062		519	+	270	=	0
34063		167	+	99	=	0
34064		138	+	701	=	0
34065		359	+	360	=	0
34066		379	+	22	=	0
34067		219	+	732	=	0
34068		590	+	244	=	0
34069		493	+	738	=	0
34070		629	+	430	=	0
34071		383	+	351	=	0
34072		753	+	588	=	0
34073		749	+	189	=	0
34074		354	+	880	=	0
34075		34	+	609	=	0
34076		857	+	696	=	0
34077		54	+	959	=	0
34078		212	+	449	=	0
34079		262	+	348	=	0
34080		58	+	542	=	0
34081		700	+	669	=	0
34082		912	+	608	=	0
34083		225	+	222	=	0
34084		850	+	400	=	0
34085		408	+	757	=	0
34086		30	+	564	=	0
34087		677	+	505	=	0
34088		822	+	694	=	0
34089		246	+	797	=	0
34090		916	+	755	=	0
34091		49	+	65	=	0
34092		707	+	10	=	0
34093		566	+	827	=	0
34094		75	+	939	=	0
34095		326	+	441	=	0
34096		494	+	531	=	0
34097		276	+	90	=	0
34098		585	+	957	=	0
34099		554	+	238	=	0
34100		365	+	314	=	0
34101		200	+	708	=	0
34102		510	+	77	=	0
34103		753	+	395	=	0
34104		371	+	456	=	0
34105		774	+	226	=	0
34106		511	+	579	=	0
34107		767	+	3	=	0
34108		655	+	183	=	0
34109		134	+	717	=	0
34110		686	+	365	=	0
34111		447	+	2	=	0
34112		925	+	348	=	0
34113		774	+	57	=	0
34114		599	+	427	=	0
34115		391	+	957	=	0
34116		100	+	115	=	0
34117		747	+	749	=	0
34118		548	+	721	=	0
34119		777	+	941	=	0
34120		439	+	571	=	0
34121		292	+	324	=	0
34122		91	+	993	=	0
34123		836	+	743	=	0
34124		845	+	814	=	0
34125		759	+	591	=	0
34126		659	+	606	=	0
34127		177	+	175	=	0
34128		257	+	82	=	0
34129		658	+	65	=	0
34130		658	+	634	=	0
34131		847	+	769	=	0
34132		378	+	803	=	0
34133		171	+	105	=	0
34134		130	+	737	=	0
34135		384	+	207	=	0
34136		956	+	982	=	0
34137		304	+	468	=	0
34138		807	+	588	=	0
34139		833	+	214	=	0
34140		5	+	72	=	0
34141		752	+	704	=	0
34142		347	+	567	=	0
34143		693	+	248	=	0
34144		440	+	693	=	0
34145		704	+	442	=	0
34146		666	+	683	=	0
34147		194	+	979	=	0
34148		102	+	553	=	0
34149		208	+	601	=	0
34150		438	+	461	=	0
34151		363	+	473	=	0
34152		736	+	202	=	0
34153		859	+	936	=	0
34154		620	+	517	=	0
34155		493	+	630	=	0
34156		982	+	604	=	0
34157		970	+	216	=	0
34158		69	+	944	=	0
34159		402	+	493	=	0
34160		619	+	780	=	0
34161		769	+	116	=	0
34162		335	+	238	=	0
34163		169	+	412	=	0
34164		63	+	182	=	0
34165		832	+	659	=	0
34166		465	+	948	=	0
34167		204	+	771	=	0
34168		180	+	919	=	0
34169		852	+	74	=	0
34170		690	+	955	=	0
34171		248	+	657	=	0
34172		281	+	395	=	0
34173		812	+	279	=	0
34174		651	+	456	=	0
34175		873	+	166	=	0
34176		986	+	120	=	0
34177		484	+	79	=	0
34178		808	+	754	=	0
34179		131	+	802	=	0
34180		174	+	377	=	0
34181		637	+	537	=	0
34182		403	+	279	=	0
34183		554	+	813	=	0
34184		344	+	996	=	0
34185		187	+	288	=	0
34186		449	+	103	=	0
34187		691	+	637	=	0
34188		990	+	604	=	0
34189		990	+	485	=	0
34190		419	+	543	=	0
34191		832	+	204	=	0
34192		157	+	128	=	0
34193		794	+	691	=	0
34194		270	+	176	=	0
34195		905	+	407	=	0
34196		467	+	2	=	0
34197		223	+	785	=	0
34198		412	+	93	=	0
34199		989	+	527	=	0
34200		99	+	402	=	0
34201		81	+	588	=	0
34202		529	+	185	=	0
34203		645	+	900	=	0
34204		549	+	32	=	0
34205		296	+	418	=	0
34206		438	+	742	=	0
34207		706	+	525	=	0
34208		331	+	861	=	0
34209		490	+	608	=	0
34210		337	+	471	=	0
34211		9	+	625	=	0
34212		326	+	563	=	0
34213		36	+	93	=	0
34214		459	+	751	=	0
34215		550	+	58	=	0
34216		975	+	280	=	0
34217		829	+	348	=	0
34218		833	+	912	=	0
34219		790	+	988	=	0
34220		54	+	655	=	0
34221		299	+	798	=	0
34222		740	+	309	=	0
34223		380	+	730	=	0
34224		830	+	15	=	0
34225		68	+	622	=	0
34226		433	+	632	=	0
34227		125	+	610	=	0
34228		790	+	970	=	0
34229		766	+	212	=	0
34230		946	+	709	=	0
34231		668	+	996	=	0
34232		850	+	415	=	0
34233		503	+	706	=	0
34234		770	+	556	=	0
34235		39	+	663	=	0
34236		952	+	320	=	0
34237		110	+	178	=	0
34238		397	+	827	=	0
34239		368	+	172	=	0
34240		860	+	229	=	0
34241		944	+	54	=	0
34242		950	+	978	=	0
34243		860	+	961	=	0
34244		949	+	775	=	0
34245		484	+	725	=	0
34246		543	+	374	=	0
34247		471	+	919	=	0
34248		493	+	230	=	0
34249		256	+	469	=	0
34250		717	+	415	=	0
34251		463	+	364	=	0
34252		276	+	516	=	0
34253		690	+	708	=	0
34254		448	+	833	=	0
34255		877	+	649	=	0
34256		214	+	247	=	0
34257		775	+	358	=	0
34258		247	+	14	=	0
34259		519	+	493	=	0
34260		81	+	171	=	0
34261		503	+	818	=	0
34262		427	+	946	=	0
34263		248	+	81	=	0
34264		256	+	558	=	0
34265		14	+	205	=	0
34266		783	+	38	=	0
34267		598	+	515	=	0
34268		250	+	138	=	0
34269		773	+	69	=	0
34270		903	+	191	=	0
34271		811	+	643	=	0
34272		340	+	222	=	0
34273		760	+	287	=	0
34274		958	+	340	=	0
34275		797	+	240	=	0
34276		283	+	990	=	0
34277		982	+	506	=	0
34278		974	+	955	=	0
34279		750	+	724	=	0
34280		379	+	638	=	0
34281		556	+	386	=	0
34282		355	+	772	=	0
34283		837	+	987	=	0
34284		378	+	491	=	0
34285		873	+	614	=	0
34286		40	+	788	=	0
34287		2	+	617	=	0
34288		269	+	946	=	0
34289		179	+	730	=	0
34290		449	+	275	=	0
34291		854	+	681	=	0
34292		538	+	7	=	0
34293		89	+	869	=	0
34294		599	+	110	=	0
34295		889	+	534	=	0
34296		221	+	583	=	0
34297		663	+	780	=	0
34298		552	+	215	=	0
34299		802	+	638	=	0
34300		356	+	286	=	0
34301		886	+	685	=	0
34302		876	+	232	=	0
34303		211	+	18	=	0
34304		155	+	386	=	0
34305		393	+	869	=	0
34306		57	+	468	=	0
34307		779	+	512	=	0
34308		184	+	870	=	0
34309		609	+	355	=	0
34310		920	+	222	=	0
34311		274	+	185	=	0
34312		495	+	681	=	0
34313		201	+	987	=	0
34314		693	+	759	=	0
34315		816	+	771	=	0
34316		696	+	340	=	0
34317		178	+	532	=	0
34318		163	+	228	=	0
34319		590	+	208	=	0
34320		804	+	151	=	0
34321		1	+	722	=	0
34322		158	+	286	=	0
34323		818	+	645	=	0
34324		212	+	333	=	0
34325		564	+	476	=	0
34326		823	+	585	=	0
34327		904	+	28	=	0
34328		801	+	859	=	0
34329		577	+	207	=	0
34330		907	+	53	=	0
34331		820	+	370	=	0
34332		565	+	181	=	0
34333		735	+	233	=	0
34334		156	+	432	=	0
34335		521	+	66	=	0
34336		73	+	721	=	0
34337		219	+	903	=	0
34338		559	+	658	=	0
34339		918	+	440	=	0
34340		429	+	393	=	0
34341		596	+	112	=	0
34342		165	+	287	=	0
34343		475	+	167	=	0
34344		323	+	686	=	0
34345		512	+	240	=	0
34346		754	+	1	=	0
34347		760	+	707	=	0
34348		948	+	672	=	0
34349		549	+	166	=	0
34350		849	+	595	=	0
34351		550	+	616	=	0
34352		10	+	751	=	0
34353		272	+	630	=	0
34354		878	+	767	=	0
34355		948	+	473	=	0
34356		300	+	85	=	0
34357		353	+	672	=	0
34358		842	+	673	=	0
34359		916	+	850	=	0
34360		901	+	137	=	0
34361		36	+	950	=	0
34362		66	+	602	=	0
34363		667	+	663	=	0
34364		253	+	853	=	0
34365		690	+	74	=	0
34366		968	+	422	=	0
34367		148	+	402	=	0
34368		478	+	769	=	0
34369		231	+	182	=	0
34370		929	+	590	=	0
34371		710	+	305	=	0
34372		873	+	455	=	0
34373		562	+	698	=	0
34374		181	+	110	=	0
34375		241	+	613	=	0
34376		727	+	61	=	0
34377		727	+	266	=	0
34378		179	+	40	=	0
34379		109	+	940	=	0
34380		472	+	174	=	0
34381		544	+	765	=	0
34382		746	+	712	=	0
34383		484	+	880	=	0
34384		231	+	16	=	0
34385		944	+	439	=	0
34386		265	+	590	=	0
34387		699	+	174	=	0
34388		83	+	583	=	0
34389		495	+	799	=	0
34390		16	+	992	=	0
34391		701	+	136	=	0
34392		576	+	249	=	0
34393		705	+	18	=	0
34394		396	+	61	=	0
34395		743	+	851	=	0
34396		716	+	720	=	0
34397		270	+	415	=	0
34398		151	+	218	=	0
34399		349	+	258	=	0
34400		139	+	532	=	0
34401		803	+	345	=	0
34402		710	+	560	=	0
34403		35	+	537	=	0
34404		756	+	798	=	0
34405		968	+	184	=	0
34406		217	+	268	=	0
34407		5	+	851	=	0
34408		417	+	366	=	0
34409		400	+	799	=	0
34410		294	+	966	=	0
34411		456	+	229	=	0
34412		987	+	990	=	0
34413		877	+	496	=	0
34414		119	+	251	=	0
34415		535	+	192	=	0
34416		427	+	836	=	0
34417		49	+	212	=	0
34418		55	+	244	=	0
34419		71	+	67	=	0
34420		530	+	532	=	0
34421		646	+	891	=	0
34422		857	+	613	=	0
34423		955	+	406	=	0
34424		498	+	483	=	0
34425		326	+	106	=	0
34426		881	+	550	=	0
34427		528	+	352	=	0
34428		867	+	582	=	0
34429		612	+	848	=	0
34430		625	+	148	=	0
34431		226	+	786	=	0
34432		439	+	321	=	0
34433		697	+	416	=	0
34434		598	+	481	=	0
34435		86	+	418	=	0
34436		702	+	88	=	0
34437		432	+	26	=	0
34438		744	+	256	=	0
34439		118	+	129	=	0
34440		259	+	545	=	0
34441		771	+	961	=	0
34442		973	+	91	=	0
34443		240	+	950	=	0
34444		829	+	808	=	0
34445		107	+	143	=	0
34446		614	+	37	=	0
34447		303	+	360	=	0
34448		639	+	18	=	0
34449		540	+	165	=	0
34450		137	+	832	=	0
34451		288	+	160	=	0
34452		688	+	483	=	0
34453		846	+	59	=	0
34454		190	+	920	=	0
34455		686	+	333	=	0
34456		956	+	672	=	0
34457		333	+	758	=	0
34458		586	+	965	=	0
34459		959	+	501	=	0
34460		465	+	85	=	0
34461		466	+	885	=	0
34462		767	+	765	=	0
34463		805	+	451	=	0
34464		378	+	600	=	0
34465		753	+	267	=	0
34466		441	+	648	=	0
34467		510	+	379	=	0
34468		488	+	68	=	0
34469		185	+	528	=	0
34470		778	+	883	=	0
34471		316	+	776	=	0
34472		500	+	391	=	0
34473		926	+	720	=	0
34474		7	+	37	=	0
34475		53	+	399	=	0
34476		718	+	5	=	0
34477		178	+	874	=	0
34478		497	+	741	=	0
34479		700	+	809	=	0
34480		362	+	915	=	0
34481		216	+	130	=	0
34482		14	+	74	=	0
34483		351	+	309	=	0
34484		989	+	372	=	0
34485		520	+	800	=	0
34486		294	+	449	=	0
34487		55	+	435	=	0
34488		620	+	335	=	0
34489		238	+	671	=	0
34490		262	+	427	=	0
34491		283	+	250	=	0
34492		422	+	31	=	0
34493		970	+	582	=	0
34494		495	+	164	=	0
34495		189	+	636	=	0
34496		877	+	450	=	0
34497		961	+	690	=	0
34498		632	+	741	=	0
34499		35	+	700	=	0
34500		201	+	98	=	0
34501		307	+	378	=	0
34502		24	+	643	=	0
34503		183	+	735	=	0
34504		468	+	311	=	0
34505		803	+	962	=	0
34506		341	+	814	=	0
34507		336	+	416	=	0
34508		759	+	35	=	0
34509		418	+	473	=	0
34510		416	+	955	=	0
34511		327	+	346	=	0
34512		636	+	333	=	0
34513		261	+	556	=	0
34514		806	+	842	=	0
34515		715	+	986	=	0
34516		482	+	55	=	0
34517		474	+	528	=	0
34518		761	+	353	=	0
34519		605	+	850	=	0
34520		780	+	304	=	0
34521		703	+	851	=	0
34522		741	+	135	=	0
34523		132	+	936	=	0
34524		266	+	67	=	0
34525		643	+	916	=	0
34526		419	+	593	=	0
34527		634	+	341	=	0
34528		167	+	101	=	0
34529		467	+	326	=	0
34530		17	+	57	=	0
34531		6	+	814	=	0
34532		849	+	459	=	0
34533		30	+	881	=	0
34534		264	+	882	=	0
34535		688	+	870	=	0
34536		180	+	402	=	0
34537		25	+	657	=	0
34538		229	+	581	=	0
34539		448	+	298	=	0
34540		903	+	277	=	0
34541		540	+	341	=	0
34542		401	+	583	=	0
34543		327	+	931	=	0
34544		421	+	162	=	0
34545		475	+	273	=	0
34546		786	+	625	=	0
34547		684	+	280	=	0
34548		134	+	701	=	0
34549		830	+	205	=	0
34550		335	+	399	=	0
34551		728	+	866	=	0
34552		876	+	100	=	0
34553		474	+	764	=	0
34554		775	+	137	=	0
34555		523	+	742	=	0
34556		910	+	993	=	0
34557		86	+	14	=	0
34558		994	+	685	=	0
34559		781	+	182	=	0
34560		168	+	867	=	0
34561		494	+	198	=	0
34562		294	+	275	=	0
34563		685	+	232	=	0
34564		56	+	278	=	0
34565		739	+	260	=	0
34566		204	+	559	=	0
34567		182	+	893	=	0
34568		963	+	302	=	0
34569		761	+	924	=	0
34570		849	+	579	=	0
34571		61	+	420	=	0
34572		486	+	184	=	0
34573		335	+	29	=	0
34574		102	+	450	=	0
34575		300	+	837	=	0
34576		294	+	673	=	0
34577		43	+	500	=	0
34578		72	+	526	=	0
34579		410	+	198	=	0
34580		225	+	629	=	0
34581		164	+	478	=	0
34582		377	+	275	=	0
34583		969	+	153	=	0
34584		658	+	321	=	0
34585		214	+	953	=	0
34586		428	+	170	=	0
34587		622	+	236	=	0
34588		113	+	225	=	0
34589		353	+	316	=	0
34590		61	+	687	=	0
34591		117	+	392	=	0
34592		112	+	212	=	0
34593		418	+	178	=	0
34594		775	+	155	=	0
34595		650	+	922	=	0
34596		831	+	67	=	0
34597		129	+	51	=	0
34598		860	+	18	=	0
34599		401	+	365	=	0
34600		65	+	341	=	0
34601		633	+	267	=	0
34602		224	+	198	=	0
34603		767	+	542	=	0
34604		229	+	365	=	0
34605		515	+	170	=	0
34606		14	+	995	=	0
34607		927	+	22	=	0
34608		214	+	755	=	0
34609		764	+	298	=	0
34610		170	+	265	=	0
34611		430	+	828	=	0
34612		955	+	543	=	0
34613		130	+	844	=	0
34614		629	+	749	=	0
34615		718	+	697	=	0
34616		104	+	721	=	0
34617		203	+	579	=	0
34618		685	+	280	=	0
34619		679	+	138	=	0
34620		555	+	796	=	0
34621		46	+	182	=	0
34622		306	+	231	=	0
34623		282	+	121	=	0
34624		151	+	982	=	0
34625		232	+	291	=	0
34626		154	+	913	=	0
34627		164	+	628	=	0
34628		29	+	186	=	0
34629		816	+	479	=	0
34630		934	+	220	=	0
34631		393	+	533	=	0
34632		582	+	694	=	0
34633		347	+	271	=	0
34634		531	+	984	=	0
34635		775	+	40	=	0
34636		235	+	813	=	0
34637		409	+	314	=	0
34638		553	+	274	=	0
34639		502	+	528	=	0
34640		757	+	446	=	0
34641		822	+	653	=	0
34642		199	+	714	=	0
34643		198	+	411	=	0
34644		373	+	763	=	0
34645		538	+	949	=	0
34646		222	+	206	=	0
34647		289	+	937	=	0
34648		965	+	667	=	0
34649		337	+	952	=	0
34650		913	+	437	=	0
34651		93	+	249	=	0
34652		996	+	121	=	0
34653		684	+	589	=	0
34654		339	+	797	=	0
34655		532	+	835	=	0
34656		286	+	875	=	0
34657		310	+	711	=	0
34658		745	+	77	=	0
34659		340	+	551	=	0
34660		658	+	915	=	0
34661		264	+	311	=	0
34662		212	+	276	=	0
34663		431	+	725	=	0
34664		763	+	921	=	0
34665		990	+	671	=	0
34666		792	+	560	=	0
34667		907	+	443	=	0
34668		455	+	599	=	0
34669		960	+	631	=	0
34670		984	+	727	=	0
34671		243	+	547	=	0
34672		115	+	636	=	0
34673		785	+	627	=	0
34674		200	+	362	=	0
34675		253	+	801	=	0
34676		677	+	226	=	0
34677		507	+	523	=	0
34678		129	+	717	=	0
34679		306	+	393	=	0
34680		913	+	144	=	0
34681		897	+	2	=	0
34682		560	+	224	=	0
34683		881	+	287	=	0
34684		581	+	0	=	0
34685		403	+	128	=	0
34686		848	+	785	=	0
34687		204	+	918	=	0
34688		436	+	738	=	0
34689		646	+	160	=	0
34690		243	+	560	=	0
34691		137	+	202	=	0
34692		342	+	383	=	0
34693		90	+	539	=	0
34694		397	+	378	=	0
34695		330	+	653	=	0
34696		703	+	431	=	0
34697		266	+	123	=	0
34698		417	+	166	=	0
34699		373	+	894	=	0
34700		228	+	716	=	0
34701		728	+	136	=	0
34702		722	+	179	=	0
34703		445	+	885	=	0
34704		97	+	596	=	0
34705		70	+	670	=	0
34706		524	+	80	=	0
34707		512	+	472	=	0
34708		685	+	19	=	0
34709		381	+	445	=	0
34710		712	+	898	=	0
34711		79	+	202	=	0
34712		4	+	519	=	0
34713		778	+	272	=	0
34714		763	+	842	=	0
34715		673	+	822	=	0
34716		605	+	314	=	0
34717		956	+	775	=	0
34718		671	+	676	=	0
34719		856	+	368	=	0
34720		833	+	267	=	0
34721		80	+	582	=	0
34722		961	+	657	=	0
34723		435	+	781	=	0
34724		322	+	101	=	0
34725		525	+	931	=	0
34726		273	+	638	=	0
34727		58	+	414	=	0
34728		882	+	783	=	0
34729		496	+	59	=	0
34730		965	+	731	=	0
34731		997	+	617	=	0
34732		39	+	2	=	0
34733		425	+	997	=	0
34734		495	+	301	=	0
34735		789	+	736	=	0
34736		198	+	983	=	0
34737		244	+	382	=	0
34738		442	+	820	=	0
34739		280	+	512	=	0
34740		293	+	310	=	0
34741		281	+	748	=	0
34742		481	+	285	=	0
34743		234	+	650	=	0
34744		679	+	775	=	0
34745		260	+	923	=	0
34746		201	+	106	=	0
34747		487	+	38	=	0
34748		980	+	397	=	0
34749		246	+	123	=	0
34750		266	+	101	=	0
34751		58	+	803	=	0
34752		630	+	79	=	0
34753		138	+	463	=	0
34754		593	+	816	=	0
34755		962	+	800	=	0
34756		221	+	197	=	0
34757		417	+	479	=	0
34758		9	+	785	=	0
34759		735	+	719	=	0
34760		164	+	921	=	0
34761		687	+	136	=	0
34762		77	+	262	=	0
34763		985	+	525	=	0
34764		226	+	451	=	0
34765		611	+	767	=	0
34766		487	+	149	=	0
34767		873	+	139	=	0
34768		458	+	299	=	0
34769		723	+	977	=	0
34770		309	+	454	=	0
34771		478	+	695	=	0
34772		851	+	187	=	0
34773		782	+	542	=	0
34774		263	+	567	=	0
34775		850	+	876	=	0
34776		689	+	51	=	0
34777		240	+	33	=	0
34778		242	+	984	=	0
34779		490	+	269	=	0
34780		466	+	363	=	0
34781		257	+	146	=	0
34782		472	+	308	=	0
34783		602	+	222	=	0
34784		594	+	332	=	0
34785		198	+	445	=	0
34786		221	+	798	=	0
34787		830	+	460	=	0
34788		47	+	416	=	0
34789		998	+	952	=	0
34790		923	+	393	=	0
34791		562	+	896	=	0
34792		262	+	405	=	0
34793		391	+	320	=	0
34794		543	+	383	=	0
34795		931	+	376	=	0
34796		740	+	670	=	0
34797		231	+	309	=	0
34798		963	+	931	=	0
34799		843	+	286	=	0
34800		837	+	970	=	0
34801		75	+	753	=	0
34802		162	+	703	=	0
34803		409	+	575	=	0
34804		25	+	355	=	0
34805		772	+	557	=	0
34806		335	+	743	=	0
34807		783	+	933	=	0
34808		474	+	328	=	0
34809		228	+	764	=	0
34810		870	+	292	=	0
34811		931	+	469	=	0
34812		976	+	548	=	0
34813		893	+	438	=	0
34814		745	+	930	=	0
34815		358	+	242	=	0
34816		341	+	412	=	0
34817		715	+	319	=	0
34818		4	+	50	=	0
34819		536	+	272	=	0
34820		657	+	653	=	0
34821		117	+	805	=	0
34822		417	+	424	=	0
34823		122	+	658	=	0
34824		806	+	876	=	0
34825		848	+	733	=	0
34826		541	+	102	=	0
34827		274	+	316	=	0
34828		685	+	348	=	0
34829		380	+	711	=	0
34830		802	+	704	=	0
34831		299	+	985	=	0
34832		912	+	267	=	0
34833		485	+	925	=	0
34834		355	+	206	=	0
34835		226	+	927	=	0
34836		630	+	365	=	0
34837		59	+	208	=	0
34838		58	+	733	=	0
34839		346	+	958	=	0
34840		90	+	976	=	0
34841		890	+	660	=	0
34842		918	+	230	=	0
34843		440	+	437	=	0
34844		36	+	830	=	0
34845		139	+	975	=	0
34846		157	+	445	=	0
34847		816	+	93	=	0
34848		407	+	15	=	0
34849		833	+	957	=	0
34850		558	+	868	=	0
34851		423	+	668	=	0
34852		57	+	420	=	0
34853		237	+	879	=	0
34854		347	+	990	=	0
34855		919	+	867	=	0
34856		278	+	428	=	0
34857		611	+	111	=	0
34858		95	+	348	=	0
34859		838	+	336	=	0
34860		782	+	627	=	0
34861		466	+	605	=	0
34862		804	+	139	=	0
34863		919	+	661	=	0
34864		874	+	311	=	0
34865		752	+	862	=	0
34866		927	+	683	=	0
34867		999	+	71	=	0
34868		98	+	153	=	0
34869		68	+	992	=	0
34870		641	+	306	=	0
34871		697	+	472	=	0
34872		442	+	978	=	0
34873		505	+	415	=	0
34874		368	+	383	=	0
34875		803	+	661	=	0
34876		793	+	779	=	0
34877		666	+	347	=	0
34878		701	+	255	=	0
34879		847	+	929	=	0
34880		176	+	451	=	0
34881		545	+	151	=	0
34882		44	+	396	=	0
34883		755	+	696	=	0
34884		105	+	77	=	0
34885		742	+	92	=	0
34886		575	+	49	=	0
34887		769	+	237	=	0
34888		774	+	472	=	0
34889		919	+	804	=	0
34890		611	+	592	=	0
34891		832	+	581	=	0
34892		597	+	965	=	0
34893		354	+	8	=	0
34894		81	+	60	=	0
34895		1	+	889	=	0
34896		67	+	140	=	0
34897		60	+	474	=	0
34898		462	+	239	=	0
34899		650	+	16	=	0
34900		246	+	808	=	0
34901		301	+	19	=	0
34902		979	+	380	=	0
34903		614	+	378	=	0
34904		585	+	702	=	0
34905		970	+	807	=	0
34906		590	+	718	=	0
34907		651	+	942	=	0
34908		540	+	274	=	0
34909		458	+	532	=	0
34910		912	+	840	=	0
34911		475	+	213	=	0
34912		649	+	954	=	0
34913		457	+	774	=	0
34914		773	+	467	=	0
34915		109	+	253	=	0
34916		576	+	905	=	0
34917		329	+	750	=	0
34918		191	+	715	=	0
34919		409	+	327	=	0
34920		772	+	565	=	0
34921		92	+	318	=	0
34922		115	+	762	=	0
34923		615	+	809	=	0
34924		620	+	201	=	0
34925		218	+	623	=	0
34926		665	+	907	=	0
34927		760	+	325	=	0
34928		683	+	412	=	0
34929		441	+	363	=	0
34930		0	+	360	=	0
34931		714	+	848	=	0
34932		505	+	32	=	0
34933		720	+	555	=	0
34934		49	+	725	=	0
34935		257	+	964	=	0
34936		423	+	132	=	0
34937		796	+	531	=	0
34938		264	+	283	=	0
34939		769	+	231	=	0
34940		190	+	115	=	0
34941		651	+	121	=	0
34942		550	+	830	=	0
34943		805	+	329	=	0
34944		977	+	371	=	0
34945		563	+	849	=	0
34946		209	+	223	=	0
34947		979	+	922	=	0
34948		327	+	30	=	0
34949		380	+	308	=	0
34950		130	+	411	=	0
34951		422	+	386	=	0
34952		906	+	884	=	0
34953		370	+	4	=	0
34954		549	+	98	=	0
34955		91	+	166	=	0
34956		186	+	327	=	0
34957		620	+	698	=	0
34958		973	+	737	=	0
34959		492	+	314	=	0
34960		299	+	630	=	0
34961		616	+	976	=	0
34962		430	+	152	=	0
34963		880	+	809	=	0
34964		691	+	379	=	0
34965		829	+	479	=	0
34966		977	+	260	=	0
34967		400	+	135	=	0
34968		245	+	173	=	0
34969		647	+	363	=	0
34970		524	+	46	=	0
34971		20	+	96	=	0
34972		736	+	486	=	0
34973		766	+	858	=	0
34974		151	+	475	=	0
34975		860	+	46	=	0
34976		928	+	630	=	0
34977		7	+	784	=	0
34978		664	+	730	=	0
34979		247	+	63	=	0
34980		596	+	198	=	0
34981		593	+	838	=	0
34982		176	+	785	=	0
34983		544	+	972	=	0
34984		119	+	990	=	0
34985		306	+	598	=	0
34986		940	+	993	=	0
34987		620	+	412	=	0
34988		16	+	184	=	0
34989		272	+	169	=	0
34990		500	+	221	=	0
34991		645	+	510	=	0
34992		106	+	451	=	0
34993		384	+	914	=	0
34994		719	+	102	=	0
34995		682	+	987	=	0
34996		468	+	784	=	0
34997		50	+	288	=	0
34998		741	+	754	=	0
34999		205	+	642	=	0
35000		257	+	272	=	0
35001		803	+	767	=	0
35002		820	+	592	=	0
35003		187	+	489	=	0
35004		857	+	652	=	0
35005		170	+	567	=	0
35006		708	+	406	=	0
35007		744	+	443	=	0
35008		119	+	348	=	0
35009		243	+	836	=	0
35010		835	+	668	=	0
35011		640	+	28	=	0
35012		777	+	305	=	0
35013		351	+	29	=	0
